Buy/Sell,Instrument,CALL/PUT,Price in BTC,Price in $,Volatility,Amount BTC traded,Amount BTC 2,Theo profit,Mark Price,Prix actuel BTC,Date,Asset,Maturity,Strike,Type,Deribit_Instrument,Bid,Ask,is_active
sell,BTC-25APR25-108000-C,CALL,0.0075,631.52,0.528,0.1,0.1,0.0,0.0079,84203.21,"15 Mar 2025, 14:28:39",BTC,2025-04-25,108000.0,C,BTC-25APR25-108000-C,0.0008,0.0009,True
buy,BTC-25APR25-92000-P,PUT,0.1235,10393.18,0.507,0.1,0.1,0.0,0.1238,84155.31,"15 Mar 2025, 14:26:58",BTC,2025-04-25,92000.0,P,BTC-25APR25-92000-P,0.21,0.216,True
buy,BTC-25APR25-86000-C,CALL,0.0605,5093.18,0.513,0.1,0.1,0.0,0.0601,84184.85,"15 Mar 2025, 14:25:13",BTC,2025-04-25,86000.0,C,BTC-25APR25-86000-C,0.0135,0.014,True
buy,BTC-25APR25-100000-C,CALL,0.0165,1391.41,0.514,9.0,9.0,0.0028,0.0168,84327.99,"15 Mar 2025, 14:11:03",BTC,2025-04-25,100000.0,C,BTC-25APR25-100000-C,0.0016,0.0018,True
buy,BTC-25APR25-100000-C,CALL,0.0165,1391.39,0.514,1.0,1.0,0.0003,0.0168,84326.73,"15 Mar 2025, 14:10:43",BTC,2025-04-25,100000.0,C,BTC-25APR25-100000-C,0.0016,0.0018,True
buy,BTC-25APR25-98000-C,CALL,0.02,1686.44,0.512,9.4,9.4,0.0035,0.0204,84322.05,"15 Mar 2025, 14:10:17",BTC,2025-04-25,98000.0,C,BTC-25APR25-98000-C,0.002,0.0022,True
sell,BTC-25APR25-98000-C,CALL,0.02,1686.44,0.512,0.6,0.6,0.0002,0.0204,84322.05,"15 Mar 2025, 14:10:17",BTC,2025-04-25,98000.0,C,BTC-25APR25-98000-C,0.002,0.0022,True
buy,BTC-25APR25-98000-C,CALL,0.02,1686.37,0.512,7.2,7.2,0.0026,0.0204,84318.73,"15 Mar 2025, 14:09:31",BTC,2025-04-25,98000.0,C,BTC-25APR25-98000-C,0.002,0.0022,True
sell,BTC-25APR25-98000-C,CALL,0.02,1686.37,0.512,0.5,0.5,0.0002,0.0204,84318.73,"15 Mar 2025, 14:09:31",BTC,2025-04-25,98000.0,C,BTC-25APR25-98000-C,0.002,0.0022,True
buy,BTC-25APR25-90000-C,CALL,0.0435,3667.86,0.514,2.5,2.5,0.0009,0.0431,84318.73,"15 Mar 2025, 14:09:31",BTC,2025-04-25,90000.0,C,BTC-25APR25-90000-C,0.007,0.0075,True
buy,BTC-25APR25-100000-C,CALL,0.0165,1390.7,0.515,0.1,0.1,0.0,0.0167,84284.95,"15 Mar 2025, 14:08:30",BTC,2025-04-25,100000.0,C,BTC-25APR25-100000-C,0.0016,0.0018,True
buy,BTC-25APR25-100000-C,CALL,0.0165,1390.69,0.516,0.1,0.1,0.0,0.0167,84283.97,"15 Mar 2025, 14:08:26",BTC,2025-04-25,100000.0,C,BTC-25APR25-100000-C,0.0016,0.0018,True
sell,BTC-25APR25-100000-C,CALL,0.0165,1390.39,0.516,0.1,0.1,0.0,0.0167,84265.85,"15 Mar 2025, 14:08:22",BTC,2025-04-25,100000.0,C,BTC-25APR25-100000-C,0.0016,0.0018,True
buy,BTC-25APR25-100000-C,CALL,0.0165,1390.38,0.516,0.1,0.1,0.0,0.0167,84265.47,"15 Mar 2025, 14:08:18",BTC,2025-04-25,100000.0,C,BTC-25APR25-100000-C,0.0016,0.0018,True
buy,BTC-25APR25-84000-C,CALL,0.0725,6111.06,0.518,0.1,0.1,0.0001,0.0718,84290.54,"15 Mar 2025, 14:07:35",BTC,2025-04-25,84000.0,C,BTC-25APR25-84000-C,0.0185,0.0195,True
sell,BTC-25APR25-104000-C,CALL,0.0115,969.35,0.526,0.1,0.1,0.0,0.0114,84290.91,"15 Mar 2025, 14:07:32",BTC,2025-04-25,104000.0,C,BTC-25APR25-104000-C,0.0011,0.0013,True
buy,BTC-25APR25-84000-P,PUT,0.0645,5436.76,0.514,0.1,0.1,0.0,0.0643,84290.87,"15 Mar 2025, 14:07:29",BTC,2025-04-25,84000.0,P,BTC-25APR25-84000-P,0.1185,0.124,True
buy,BTC-25APR25-85000-C,CALL,0.067,5656.59,0.513,0.1,0.1,0.0,0.0667,84426.71,"15 Mar 2025, 13:53:00",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
buy,BTC-25APR25-84000-P,PUT,0.064,5400.73,0.515,0.1,0.1,0.0,0.0636,84386.42,"15 Mar 2025, 13:51:21",BTC,2025-04-25,84000.0,P,BTC-25APR25-84000-P,0.1185,0.124,True
buy,BTC-25APR25-86000-C,CALL,0.0615,5190.17,0.512,0.1,0.1,0.0,0.0612,84393.08,"15 Mar 2025, 13:51:03",BTC,2025-04-25,86000.0,C,BTC-25APR25-86000-C,0.0135,0.014,True
buy,BTC-25APR25-88000-C,CALL,0.052,4388.48,0.513,0.1,0.1,0.0,0.0515,84393.8,"15 Mar 2025, 13:51:02",BTC,2025-04-25,88000.0,C,BTC-25APR25-88000-C,0.0095,0.0105,True
buy,BTC-25APR25-85000-C,CALL,0.067,5654.39,0.514,0.1,0.1,0.0001,0.0665,84393.92,"15 Mar 2025, 13:51:00",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
buy,BTC-25APR25-84000-C,CALL,0.073,6161.4,0.517,0.1,0.1,0.0001,0.0722,84402.69,"15 Mar 2025, 13:50:34",BTC,2025-04-25,84000.0,C,BTC-25APR25-84000-C,0.0185,0.0195,True
buy,BTC-25APR25-86000-P,PUT,0.0775,6540.62,0.52,0.1,0.1,0.0001,0.0761,84395.04,"15 Mar 2025, 13:50:25",BTC,2025-04-25,86000.0,P,BTC-25APR25-86000-P,0.14,0.145,True
buy,BTC-25APR25-88000-P,PUT,0.091,7679.98,0.516,0.1,0.1,0.0001,0.0901,84395.33,"15 Mar 2025, 13:50:24",BTC,2025-04-25,88000.0,P,BTC-25APR25-88000-P,0.1625,0.1685,True
buy,BTC-25APR25-85000-C,CALL,0.067,5654.49,0.514,0.1,0.1,0.0001,0.0665,84395.33,"15 Mar 2025, 13:50:24",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
buy,BTC-25APR25-84000-P,PUT,0.064,5401.4,0.515,0.1,0.1,0.0,0.0636,84396.87,"15 Mar 2025, 13:50:23",BTC,2025-04-25,84000.0,P,BTC-25APR25-84000-P,0.1185,0.124,True
sell,BTC-25APR25-85000-P,PUT,0.0705,5948.99,0.516,0.1,0.1,0.0001,0.0697,84382.89,"15 Mar 2025, 13:50:17",BTC,2025-04-25,85000.0,P,BTC-25APR25-85000-P,0.13,0.135,True
buy,BTC-25APR25-86000-C,CALL,0.0615,5189.64,0.513,0.1,0.1,0.0,0.0612,84384.42,"15 Mar 2025, 13:50:16",BTC,2025-04-25,86000.0,C,BTC-25APR25-86000-C,0.0135,0.014,True
buy,BTC-25APR25-84000-C,CALL,0.073,6160.42,0.518,0.1,0.1,0.0001,0.0722,84389.27,"15 Mar 2025, 13:50:15",BTC,2025-04-25,84000.0,C,BTC-25APR25-84000-C,0.0185,0.0195,True
sell,BTC-25APR25-84000-C,CALL,0.0725,6118.22,0.514,0.1,0.1,0.0,0.0722,84389.27,"15 Mar 2025, 13:50:14",BTC,2025-04-25,84000.0,C,BTC-25APR25-84000-C,0.0185,0.0195,True
buy,BTC-25APR25-88000-C,CALL,0.052,4388.67,0.513,0.1,0.1,0.0,0.0515,84397.59,"15 Mar 2025, 13:50:13",BTC,2025-04-25,88000.0,C,BTC-25APR25-88000-C,0.0095,0.0105,True
sell,BTC-25APR25-116000-C,CALL,0.0043,363.02,0.562,1.0,1.0,0.0001,0.0044,84424.0,"15 Mar 2025, 13:37:24",BTC,2025-04-25,116000.0,C,BTC-25APR25-116000-C,0.0004,0.0006,True
sell,BTC-25APR25-102000-C,CALL,0.0142,1198.24,0.524,0.2,0.2,0.0,0.014,84382.99,"15 Mar 2025, 13:27:59",BTC,2025-04-25,102000.0,C,BTC-25APR25-102000-C,0.0013,0.0015,True
sell,BTC-25APR25-78000-P,PUT,0.0347,2928.19,0.525,0.3,0.3,0.0001,0.0344,84385.76,"15 Mar 2025, 13:27:39",BTC,2025-04-25,78000.0,P,BTC-25APR25-78000-P,0.0675,0.0695,True
buy,BTC-25APR25-104000-C,CALL,0.012,1012.65,0.53,0.1,0.1,0.0,0.0116,84387.62,"15 Mar 2025, 13:27:05",BTC,2025-04-25,104000.0,C,BTC-25APR25-104000-C,0.0011,0.0013,True
sell,BTC-25APR25-108000-C,CALL,0.0075,632.91,0.525,0.1,0.1,0.0001,0.008,84387.62,"15 Mar 2025, 13:27:05",BTC,2025-04-25,108000.0,C,BTC-25APR25-108000-C,0.0008,0.0009,True
sell,BTC-25APR25-65000-P,PUT,0.0075,632.33,0.597,0.1,0.1,0.0,0.0076,84310.31,"15 Mar 2025, 13:16:20",BTC,2025-04-25,65000.0,P,BTC-25APR25-65000-P,0.0115,0.0125,True
sell,BTC-25APR25-65000-P,PUT,0.0075,632.32,0.597,0.1,0.1,0.0,0.0076,84308.72,"15 Mar 2025, 13:16:09",BTC,2025-04-25,65000.0,P,BTC-25APR25-65000-P,0.0115,0.0125,True
buy,BTC-25APR25-78000-P,PUT,0.0345,2908.67,0.521,1.1,1.1,0.0002,0.0346,84309.17,"15 Mar 2025, 13:12:00",BTC,2025-04-25,78000.0,P,BTC-25APR25-78000-P,0.0675,0.0695,True
buy,BTC-25APR25-85000-C,CALL,0.066,5563.8,0.509,0.5,0.5,0.0001,0.0663,84299.99,"15 Mar 2025, 13:11:59",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
buy,BTC-25APR25-76000-P,PUT,0.0275,2318.25,0.527,0.6,0.6,0.0001,0.0277,84299.99,"15 Mar 2025, 13:11:59",BTC,2025-04-25,76000.0,P,BTC-25APR25-76000-P,0.0535,0.0545,True
buy,BTC-25APR25-76000-P,PUT,0.0275,2318.2,0.527,0.5,0.5,0.0001,0.0277,84298.24,"15 Mar 2025, 13:11:37",BTC,2025-04-25,76000.0,P,BTC-25APR25-76000-P,0.0535,0.0545,True
buy,BTC-25APR25-76000-P,PUT,0.0275,2318.2,0.527,0.7,0.7,0.0001,0.0277,84298.17,"15 Mar 2025, 13:11:20",BTC,2025-04-25,76000.0,P,BTC-25APR25-76000-P,0.0535,0.0545,True
buy,BTC-25APR25-80000-P,PUT,0.043,3623.82,0.516,1.2,1.2,0.0002,0.0432,84274.8,"15 Mar 2025, 13:09:24",BTC,2025-04-25,80000.0,P,BTC-25APR25-80000-P,0.0825,0.0855,True
buy,BTC-25APR25-80000-P,PUT,0.043,3623.89,0.516,0.3,0.3,0.0001,0.0432,84276.45,"15 Mar 2025, 13:08:18",BTC,2025-04-25,80000.0,P,BTC-25APR25-80000-P,0.0825,0.0855,True
buy,BTC-25APR25-80000-P,PUT,0.043,3624.23,0.516,0.5,0.5,0.0001,0.0432,84284.45,"15 Mar 2025, 13:08:03",BTC,2025-04-25,80000.0,P,BTC-25APR25-80000-P,0.0825,0.0855,True
buy,BTC-25APR25-80000-P,PUT,0.043,3624.23,0.516,1.1,1.1,0.0002,0.0432,84284.53,"15 Mar 2025, 13:08:00",BTC,2025-04-25,80000.0,P,BTC-25APR25-80000-P,0.0825,0.0855,True
buy,BTC-25APR25-80000-P,PUT,0.043,3624.14,0.516,0.3,0.3,0.0001,0.0432,84282.29,"15 Mar 2025, 13:07:49",BTC,2025-04-25,80000.0,P,BTC-25APR25-80000-P,0.0825,0.0855,True
buy,BTC-25APR25-60000-P,PUT,0.0047,396.12,0.659,1.0,1.0,0.0003,0.0044,84281.7,"15 Mar 2025, 13:07:43",BTC,2025-04-25,60000.0,P,BTC-25APR25-60000-P,0.0055,0.006,True
sell,BTC-25APR25-40000-P,PUT,0.001,84.27,1.002,2.0,2.0,0.0002,0.0011,84267.04,"15 Mar 2025, 13:05:36",BTC,2025-04-25,40000.0,P,BTC-25APR25-40000-P,0.0004,0.0006,True
buy,BTC-25APR25-60000-P,PUT,0.0047,396.07,0.659,1.3,1.3,0.0004,0.0044,84269.36,"15 Mar 2025, 13:05:27",BTC,2025-04-25,60000.0,P,BTC-25APR25-60000-P,0.0055,0.006,True
buy,BTC-25APR25-118000-C,CALL,0.0036,303.37,0.568,0.1,0.1,0.0,0.0038,84269.03,"15 Mar 2025, 13:05:23",BTC,2025-04-25,118000.0,C,BTC-25APR25-118000-C,0.0003,0.0005,True
sell,BTC-25APR25-75000-P,PUT,0.025,2106.73,0.535,1.0,1.0,0.0001,0.0249,84269.03,"15 Mar 2025, 13:05:21",BTC,2025-04-25,75000.0,P,BTC-25APR25-75000-P,0.0475,0.0485,True
buy,BTC-25APR25-60000-P,PUT,0.0047,396.07,0.659,3.5,3.5,0.001,0.0044,84269.66,"15 Mar 2025, 13:05:18",BTC,2025-04-25,60000.0,P,BTC-25APR25-60000-P,0.0055,0.006,True
sell,BTC-25APR25-105000-C,CALL,0.0105,883.48,0.53,1.0,1.0,0.0,0.0105,84141.04,"15 Mar 2025, 12:59:11",BTC,2025-04-25,105000.0,C,BTC-25APR25-105000-C,0.0009,0.001,True
sell,BTC-25APR25-104000-C,CALL,0.0115,967.63,0.528,0.8,0.8,0.0001,0.0116,84141.42,"15 Mar 2025, 12:58:56",BTC,2025-04-25,104000.0,C,BTC-25APR25-104000-C,0.0011,0.0013,True
sell,BTC-25APR25-104000-C,CALL,0.0115,967.63,0.528,1.0,1.0,0.0001,0.0116,84141.42,"15 Mar 2025, 12:58:56",BTC,2025-04-25,104000.0,C,BTC-25APR25-104000-C,0.0011,0.0013,True
sell,BTC-25APR25-104000-C,CALL,0.0115,967.62,0.528,1.0,1.0,0.0001,0.0116,84140.47,"15 Mar 2025, 12:58:40",BTC,2025-04-25,104000.0,C,BTC-25APR25-104000-C,0.0011,0.0013,True
sell,BTC-25APR25-104000-C,CALL,0.0115,967.62,0.528,1.2,1.2,0.0001,0.0116,84140.47,"15 Mar 2025, 12:58:40",BTC,2025-04-25,104000.0,C,BTC-25APR25-104000-C,0.0011,0.0013,True
sell,BTC-25APR25-104000-C,CALL,0.0115,967.62,0.528,0.8,0.8,0.0001,0.0116,84140.47,"15 Mar 2025, 12:58:40",BTC,2025-04-25,104000.0,C,BTC-25APR25-104000-C,0.0011,0.0013,True
buy,BTC-25APR25-80000-P,PUT,0.0435,3663.32,0.518,2.8,2.8,0.0004,0.0434,84214.19,"15 Mar 2025, 12:52:48",BTC,2025-04-25,80000.0,P,BTC-25APR25-80000-P,0.0825,0.0855,True
sell,BTC-25APR25-160000-C,CALL,0.0006,50.53,0.75,1.0,1.0,0.0,0.0006,84217.01,"15 Mar 2025, 12:51:43",BTC,2025-04-25,160000.0,C,BTC-25APR25-160000-C,0.0,0.0001,True
sell,BTC-25APR25-160000-C,CALL,0.0006,50.53,0.75,1.0,1.0,0.0,0.0006,84216.5,"15 Mar 2025, 12:51:40",BTC,2025-04-25,160000.0,C,BTC-25APR25-160000-C,0.0,0.0001,True
buy,BTC-25APR25-84000-P,PUT,0.0645,5431.43,0.511,0.5,0.5,0.0001,0.0647,84208.21,"15 Mar 2025, 12:51:30",BTC,2025-04-25,84000.0,P,BTC-25APR25-84000-P,0.1185,0.124,True
sell,BTC-25APR25-108000-C,CALL,0.008,673.92,0.535,0.1,0.1,0.0,0.008,84240.13,"15 Mar 2025, 12:44:27",BTC,2025-04-25,108000.0,C,BTC-25APR25-108000-C,0.0008,0.0009,True
buy,BTC-25APR25-65000-P,PUT,0.0075,631.82,0.595,0.1,0.1,0.0,0.0075,84242.95,"15 Mar 2025, 12:43:53",BTC,2025-04-25,65000.0,P,BTC-25APR25-65000-P,0.0115,0.0125,True
buy,BTC-25APR25-76000-P,PUT,0.028,2358.92,0.53,0.1,0.1,0.0,0.0279,84247.32,"15 Mar 2025, 12:42:06",BTC,2025-04-25,76000.0,P,BTC-25APR25-76000-P,0.0535,0.0545,True
buy,BTC-25APR25-80000-P,PUT,0.0435,3662.73,0.517,0.4,0.4,0.0,0.0436,84200.63,"15 Mar 2025, 12:35:12",BTC,2025-04-25,80000.0,P,BTC-25APR25-80000-P,0.0825,0.0855,True
buy,BTC-25APR25-80000-P,PUT,0.0435,3662.73,0.517,0.4,0.4,0.0,0.0436,84200.63,"15 Mar 2025, 12:35:12",BTC,2025-04-25,80000.0,P,BTC-25APR25-80000-P,0.0825,0.0855,True
sell,BTC-25APR25-110000-C,CALL,0.0068,572.82,0.542,5.0,5.0,0.001,0.007,84238.35,"15 Mar 2025, 12:33:15",BTC,2025-04-25,110000.0,C,BTC-25APR25-110000-C,0.0006,0.0007,True
buy,BTC-25APR25-105000-C,CALL,0.011,926.51,0.535,0.1,0.1,0.0,0.0106,84228.58,"15 Mar 2025, 12:30:00",BTC,2025-04-25,105000.0,C,BTC-25APR25-105000-C,0.0009,0.001,True
buy,BTC-25APR25-82000-P,PUT,0.0535,4506.03,0.516,0.9,0.9,0.0001,0.0534,84224.91,"15 Mar 2025, 12:24:13",BTC,2025-04-25,82000.0,P,BTC-25APR25-82000-P,0.1005,0.104,True
buy,BTC-25APR25-76000-P,PUT,0.028,2358.25,0.529,0.7,0.7,0.0,0.028,84223.09,"15 Mar 2025, 12:22:39",BTC,2025-04-25,76000.0,P,BTC-25APR25-76000-P,0.0535,0.0545,True
buy,BTC-25APR25-75000-P,PUT,0.025,2105.58,0.5329999999999999,1.4,1.4,0.0001,0.0249,84223.09,"15 Mar 2025, 12:22:39",BTC,2025-04-25,75000.0,P,BTC-25APR25-75000-P,0.0475,0.0485,True
buy,BTC-25APR25-75000-P,PUT,0.025,2105.58,0.5329999999999999,1.0,1.0,0.0001,0.0249,84223.09,"15 Mar 2025, 12:22:39",BTC,2025-04-25,75000.0,P,BTC-25APR25-75000-P,0.0475,0.0485,True
buy,BTC-25APR25-78000-P,PUT,0.035,2947.81,0.522,0.3,0.3,0.0,0.0351,84223.09,"15 Mar 2025, 12:22:39",BTC,2025-04-25,78000.0,P,BTC-25APR25-78000-P,0.0675,0.0695,True
buy,BTC-25APR25-78000-P,PUT,0.035,2947.81,0.522,0.1,0.1,0.0,0.0351,84223.09,"15 Mar 2025, 12:22:39",BTC,2025-04-25,78000.0,P,BTC-25APR25-78000-P,0.0675,0.0695,True
buy,BTC-25APR25-76000-P,PUT,0.028,2358.25,0.529,0.7,0.7,0.0,0.028,84223.09,"15 Mar 2025, 12:22:39",BTC,2025-04-25,76000.0,P,BTC-25APR25-76000-P,0.0535,0.0545,True
buy,BTC-25APR25-80000-P,PUT,0.0435,3663.36,0.518,1.3,1.3,0.0001,0.0436,84215.24,"15 Mar 2025, 12:20:21",BTC,2025-04-25,80000.0,P,BTC-25APR25-80000-P,0.0825,0.0855,True
buy,BTC-25APR25-75000-P,PUT,0.025,2105.54,0.534,0.1,0.1,0.0,0.025,84221.7,"15 Mar 2025, 12:20:19",BTC,2025-04-25,75000.0,P,BTC-25APR25-75000-P,0.0475,0.0485,True
buy,BTC-25APR25-76000-P,PUT,0.028,2358.21,0.529,0.7,0.7,0.0,0.028,84221.7,"15 Mar 2025, 12:20:19",BTC,2025-04-25,76000.0,P,BTC-25APR25-76000-P,0.0535,0.0545,True
buy,BTC-25APR25-78000-P,PUT,0.035,2948.43,0.523,0.1,0.1,0.0,0.035,84240.93,"15 Mar 2025, 12:20:13",BTC,2025-04-25,78000.0,P,BTC-25APR25-78000-P,0.0675,0.0695,True
buy,BTC-25APR25-78000-P,PUT,0.035,2948.43,0.523,0.1,0.1,0.0,0.035,84240.93,"15 Mar 2025, 12:20:13",BTC,2025-04-25,78000.0,P,BTC-25APR25-78000-P,0.0675,0.0695,True
buy,BTC-25APR25-78000-P,PUT,0.035,2948.43,0.523,0.1,0.1,0.0,0.035,84240.93,"15 Mar 2025, 12:20:13",BTC,2025-04-25,78000.0,P,BTC-25APR25-78000-P,0.0675,0.0695,True
buy,BTC-25APR25-76000-P,PUT,0.028,2358.75,0.53,0.3,0.3,0.0,0.0279,84240.93,"15 Mar 2025, 12:20:13",BTC,2025-04-25,76000.0,P,BTC-25APR25-76000-P,0.0535,0.0545,True
buy,BTC-25APR25-76000-P,PUT,0.028,2358.75,0.53,0.1,0.1,0.0,0.0279,84240.93,"15 Mar 2025, 12:20:12",BTC,2025-04-25,76000.0,P,BTC-25APR25-76000-P,0.0535,0.0545,True
buy,BTC-25APR25-76000-P,PUT,0.028,2358.75,0.53,0.1,0.1,0.0,0.0279,84240.97,"15 Mar 2025, 12:19:49",BTC,2025-04-25,76000.0,P,BTC-25APR25-76000-P,0.0535,0.0545,True
buy,BTC-25APR25-76000-P,PUT,0.028,2358.75,0.53,0.2,0.2,0.0,0.0279,84240.97,"15 Mar 2025, 12:19:49",BTC,2025-04-25,76000.0,P,BTC-25APR25-76000-P,0.0535,0.0545,True
buy,BTC-25APR25-76000-P,PUT,0.028,2358.75,0.53,1.8,1.8,0.0002,0.0279,84240.97,"15 Mar 2025, 12:19:49",BTC,2025-04-25,76000.0,P,BTC-25APR25-76000-P,0.0535,0.0545,True
buy,BTC-25APR25-75000-P,PUT,0.025,2105.37,0.534,0.6,0.6,0.0,0.025,84214.63,"15 Mar 2025, 12:18:59",BTC,2025-04-25,75000.0,P,BTC-25APR25-75000-P,0.0475,0.0485,True
buy,BTC-25APR25-75000-P,PUT,0.025,2105.28,0.534,0.5,0.5,0.0,0.025,84211.37,"15 Mar 2025, 12:18:58",BTC,2025-04-25,75000.0,P,BTC-25APR25-75000-P,0.0475,0.0485,True
buy,BTC-25APR25-75000-P,PUT,0.025,2105.29,0.534,0.7,0.7,0.0,0.025,84211.46,"15 Mar 2025, 12:18:57",BTC,2025-04-25,75000.0,P,BTC-25APR25-75000-P,0.0475,0.0485,True
buy,BTC-25APR25-75000-P,PUT,0.025,2105.25,0.534,0.6,0.6,0.0,0.025,84209.95,"15 Mar 2025, 12:18:51",BTC,2025-04-25,75000.0,P,BTC-25APR25-75000-P,0.0475,0.0485,True
buy,BTC-25APR25-75000-P,PUT,0.025,2105.25,0.534,0.6,0.6,0.0,0.025,84209.95,"15 Mar 2025, 12:18:51",BTC,2025-04-25,75000.0,P,BTC-25APR25-75000-P,0.0475,0.0485,True
buy,BTC-25APR25-75000-P,PUT,0.025,2104.79,0.5329999999999999,0.6,0.6,0.0,0.025,84191.59,"15 Mar 2025, 12:17:47",BTC,2025-04-25,75000.0,P,BTC-25APR25-75000-P,0.0475,0.0485,True
buy,BTC-25APR25-75000-P,PUT,0.025,2104.73,0.5329999999999999,0.5,0.5,0.0,0.025,84189.21,"15 Mar 2025, 12:17:33",BTC,2025-04-25,75000.0,P,BTC-25APR25-75000-P,0.0475,0.0485,True
buy,BTC-25APR25-75000-P,PUT,0.025,2104.67,0.5329999999999999,0.6,0.6,0.0,0.025,84186.74,"15 Mar 2025, 12:17:09",BTC,2025-04-25,75000.0,P,BTC-25APR25-75000-P,0.0475,0.0485,True
buy,BTC-25APR25-75000-P,PUT,0.025,2104.54,0.5329999999999999,0.6,0.6,0.0,0.0251,84181.5,"15 Mar 2025, 12:17:07",BTC,2025-04-25,75000.0,P,BTC-25APR25-75000-P,0.0475,0.0485,True
buy,BTC-25APR25-75000-P,PUT,0.025,2104.11,0.532,0.6,0.6,0.0001,0.0251,84164.46,"15 Mar 2025, 12:16:55",BTC,2025-04-25,75000.0,P,BTC-25APR25-75000-P,0.0475,0.0485,True
buy,BTC-25APR25-75000-P,PUT,0.025,2104.68,0.5329999999999999,0.6,0.6,0.0,0.025,84187.21,"15 Mar 2025, 12:16:18",BTC,2025-04-25,75000.0,P,BTC-25APR25-75000-P,0.0475,0.0485,True
buy,BTC-25APR25-75000-P,PUT,0.025,2104.44,0.5329999999999999,0.5,0.5,0.0,0.0251,84177.5,"15 Mar 2025, 12:16:11",BTC,2025-04-25,75000.0,P,BTC-25APR25-75000-P,0.0475,0.0485,True
buy,BTC-25APR25-75000-P,PUT,0.025,2104.25,0.5329999999999999,0.6,0.6,0.0,0.0251,84169.84,"15 Mar 2025, 12:16:05",BTC,2025-04-25,75000.0,P,BTC-25APR25-75000-P,0.0475,0.0485,True
buy,BTC-25APR25-102000-C,CALL,0.014,1178.07,0.525,0.1,0.1,0.0,0.0141,84147.96,"15 Mar 2025, 12:10:08",BTC,2025-04-25,102000.0,C,BTC-25APR25-102000-C,0.0013,0.0015,True
buy,BTC-25APR25-118000-C,CALL,0.0037,311.12,0.573,0.1,0.1,0.0,0.0036,84085.24,"15 Mar 2025, 12:06:33",BTC,2025-04-25,118000.0,C,BTC-25APR25-118000-C,0.0003,0.0005,True
sell,BTC-25APR25-108000-C,CALL,0.008,672.47,0.539,0.1,0.1,0.0,0.0079,84058.48,"15 Mar 2025, 12:03:18",BTC,2025-04-25,108000.0,C,BTC-25APR25-108000-C,0.0008,0.0009,True
buy,BTC-25APR25-125000-C,CALL,0.0022,184.92,0.595,0.6,0.6,0.0,0.0021,84054.52,"15 Mar 2025, 12:03:05",BTC,2025-04-25,125000.0,C,BTC-25APR25-125000-C,0.0002,0.0003,True
sell,BTC-25APR25-102000-C,CALL,0.014,1177.36,0.526,0.1,0.1,0.0,0.0138,84097.18,"15 Mar 2025, 12:02:18",BTC,2025-04-25,102000.0,C,BTC-25APR25-102000-C,0.0013,0.0015,True
buy,BTC-25APR25-85000-C,CALL,0.0655,5506.96,0.514,1.0,1.0,0.0002,0.0653,84075.67,"15 Mar 2025, 12:01:20",BTC,2025-04-25,85000.0,C,BTC-25APR25-85000-C,0.0155,0.0165,True
buy,BTC-25APR25-106000-C,CALL,0.0095,799.26,0.531,1.1,1.1,0.0,0.0095,84132.24,"15 Mar 2025, 11:52:38",BTC,2025-04-25,106000.0,C,BTC-25APR25-106000-C,0.0008,0.0009,True
sell,BTC-25APR25-108000-C,CALL,0.0075,631.1,0.528,0.1,0.1,0.0,0.0079,84146.08,"15 Mar 2025, 11:50:54",BTC,2025-04-25,108000.0,C,BTC-25APR25-108000-C,0.0008,0.0009,True
sell,BTC-25APR25-118000-C,CALL,0.0033,277.68,0.56,0.1,0.1,0.0,0.0035,84146.08,"15 Mar 2025, 11:50:53",BTC,2025-04-25,118000.0,C,BTC-25APR25-118000-C,0.0003,0.0005,True
buy,BTC-25APR25-102000-C,CALL,0.014,1178.05,0.525,0.1,0.1,0.0,0.0138,84146.08,"15 Mar 2025, 11:50:53",BTC,2025-04-25,102000.0,C,BTC-25APR25-102000-C,0.0013,0.0015,True
buy,BTC-25APR25-90000-C,CALL,0.0425,3575.6,0.51,0.6,0.6,0.0002,0.0428,84131.75,"15 Mar 2025, 11:50:39",BTC,2025-04-25,90000.0,C,BTC-25APR25-90000-C,0.007,0.0075,True
buy,BTC-25APR25-84000-P,PUT,0.065,5468.83,0.513,0.3,0.3,0.0001,0.0652,84135.79,"15 Mar 2025, 11:50:27",BTC,2025-04-25,84000.0,P,BTC-25APR25-84000-P,0.1185,0.124,True
buy,BTC-25APR25-86000-C,CALL,0.0605,5091.93,0.511,0.2,0.2,0.0001,0.0609,84164.11,"15 Mar 2025, 11:50:08",BTC,2025-04-25,86000.0,C,BTC-25APR25-86000-C,0.0135,0.014,True
buy,BTC-25APR25-94000-C,CALL,0.0295,2483.22,0.511,0.5,0.5,0.0001,0.0297,84176.92,"15 Mar 2025, 11:50:04",BTC,2025-04-25,94000.0,C,BTC-25APR25-94000-C,0.0037,0.004,True
